id,url,title,item_type,conference,year,abstract,paper_url,openreview_url,poster_url,slides_url,threat_pred,context_pred,techniques_pred,industries_pred,context,threat,context_alt,threat_alt,threat_disagreement_assessment,context_disagreement_assessment
93,https://neurips.cc/virtual/2022/poster/53076,Outlier-Robust Sparse Estimation via Non-Convex Optimization,Poster,NeurIPS,2022,"We explore the connection between outlier-robust high-dimensional statistics and non-convex optimization in the presence of sparsity constraints, with a focus on the fundamental tasks of robust sparse mean estimation and robust sparse PCA. We develop novel and simple optimization formulations for these problems such that any approximate stationary point of the associated optimization problem yields a near-optimal solution for the underlying robust estimation task. As a corollary, we obtain that any first-order method that efficiently converges to stationarity yields an efficient algorithm for these tasks. The obtained algorithms are simple, practical, and succeed under broader distributional assumptions compared to prior work.",,https://openreview.net/forum?id=7YwwfU3DqKI,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/53076.png?t=1669753051.4503462,https://neurips.cc/virtual/2022/poster/53076,Robustness,Other aspects,"['Outlier-Robust', 'Sparse Estimation', 'Non-Convex Optimization', 'Robust Sparse Mean Estimation', 'Robust Sparse PCA', 'High-dimensional Statistics', 'First-order method', 'Stationarity']",,,,,,,
94,https://neurips.cc/virtual/2022/poster/53117,Evaluating Robustness to Dataset Shift via Parametric Robustness Sets,Poster,NeurIPS,2022,"We give a method for proactively identifying small, plausible shifts in distribution which lead to large differences in model performance.  These shifts are defined via parametric changes in the causal mechanisms of observed variables, where constraints on parameters yield a ""robustness set"" of plausible distributions and a corresponding worst-case loss over the set. While the loss under an individual parametric shift can be estimated via reweighting techniques such as importance sampling, the resulting worst-case optimization problem is non-convex, and the estimate may suffer from large variance. For small shifts, however, we can construct a local second-order approximation to the loss under shift and cast the problem of finding a worst-case shift as a particular non-convex quadratic optimization problem, for which efficient algorithms are available.  We demonstrate that this second-order approximation can be estimated directly for shifts in conditional exponential family models, and we bound the approximation error. We apply our approach to a computer vision task (classifying gender from images), revealing sensitivity to shifts in non-causal attributes.",,https://openreview.net/forum?id=OTKJttKN5c,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/53117.png?t=1669603701.3708622,https://neurips.cc/virtual/2022/poster/53117,Robustness,Defence,"['Robustness', 'Dataset shift', 'Parametric Robustness Sets', 'Worst-case loss', 'Non-convex optimization', 'Computer Vision']",Computer vision,,,,,,
106,https://neurips.cc/virtual/2022/poster/53396,On the Robustness of Graph Neural Diffusion to Topology Perturbations,Poster,NeurIPS,2022,"Neural diffusion on graphs is a novel class of graph neural networks that has attracted increasing attention recently. The capability of graph neural partial differential equations (PDEs) in addressing common hurdles of graph neural networks (GNNs), such as the problems of over-smoothing and bottlenecks, has been investigated but not their robustness to adversarial attacks. In this work, we explore the robustness properties of graph neural PDEs. We empirically demonstrate that graph neural PDEs are intrinsically more robust against topology perturbation as compared to other GNNs. We provide insights into this phenomenon by exploiting the stability of the heat semigroup under graph topology perturbations. We discuss various graph diffusion operators and relate them to existing graph neural PDEs. Furthermore, we propose a general graph neural PDE framework based on which a new class of robust GNNs can be defined. We verify that the new model achieves comparable state-of-the-art performance on several benchmark datasets.",,https://openreview.net/forum?id=-8tU21J6BcB,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/53396.png?t=1669082646.7951474,https://neurips.cc/virtual/2022/poster/53396,Evasion,Defence,"['Robustness', 'Graph Neural Diffusion', 'Topology Perturbations', 'Adversarial attacks', 'Graph Neural Networks', 'Partial Differential Equations', 'Heat semigroup', 'Graph diffusion operators', 'Benchmark datasets']",,,,,,,
107,https://neurips.cc/virtual/2022/poster/53381,Distilled Gradient Aggregation: Purify Features for Input Attribution in the Deep Neural Network,Poster,NeurIPS,2022,"Measuring the attribution of input features toward the model output is one of the popular post-hoc explanations on the Deep Neural Networks (DNNs). Among various approaches to compute the attribution, the gradient-based methods are widely used to generate attributions, because of its ease of implementation and the model-agnostic characteristic. However, existing gradient integration methods such as Integrated Gradients (IG) suffer from (1) the noisy attributions which cause the unreliability of the explanation, and (2) the selection for the integration path which determines the quality of explanations. FullGrad (FG) is an another approach to construct the reliable attributions by focusing the locality of piece-wise linear network with the bias gradient. Although FG has shown reasonable performance for the given input, as the shortage of the global property, FG is vulnerable to the small perturbation, while IG which includes the exploration over the input space is robust. In this work, we design a new input attribution method which adopt the strengths of both local and global attributions.In particular, we propose a novel approach to distill input features using weak and extremely positive contributor masks. We aggregate the intermediate local attributions obtained from the distillation sequence to provide reliable attribution. We perform the quantitative evaluation compared to various attribution methods and show that our method outperforms others. We also provide the qualitative result that our method obtains object-aligned and sharp attribution heatmap.",,https://openreview.net/forum?id=OkLee4SfLKh,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/53381.png?t=1669347770.8084722,https://neurips.cc/virtual/2022/poster/53381,Not relevant,Defence,"['Input attribution', 'Deep Neural Networks', 'Gradient-based methods', 'Integrated Gradients', 'FullGrad', 'Distilled Gradient Aggregation', 'Input features', 'Attribution methods', 'Attribution heatmap']",Not clear,,,,,,
115,https://neurips.cc/virtual/2022/poster/53532,Max-Min Off-Policy Actor-Critic Method Focusing on Worst-Case Robustness to Model Misspecification,Poster,NeurIPS,2022,"In the field of reinforcement learning, because of the high cost and risk of policy training in the real world, policies are trained in a simulation environment and transferred to the corresponding real-world environment.However, the simulation environment does not perfectly mimic the real-world environment, lead to model misspecification. Multiple studies report significant deterioration of policy performance in a real-world environment.In this study, we focus on scenarios involving a simulation environment with uncertainty parameters and the set of their possible values, called the uncertainty parameter set. The aim is to optimize the worst-case performance on the uncertainty parameter set to guarantee the performance in the corresponding real-world environment.To obtain a policy for the optimization, we propose an off-policy actor-critic approach called the Max-Min Twin Delayed Deep Deterministic Policy Gradient algorithm (M2TD3), which solves a max-min optimization problem using a simultaneous gradient ascent descent approach.Experiments in multi-joint dynamics with contact (MuJoCo) environments show that the proposed method exhibited a worst-case performance superior to several baseline approaches.",,https://openreview.net/forum?id=rcMG-hzYtR,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/53532.png?t=1669463125.265198,https://neurips.cc/virtual/2022/poster/53532,Robustness,Defence,"['reinforcement learning', 'model misspecification', 'policy optimization', 'off-policy actor-critic', 'max-min optimization', 'worst-case performance']","['real-world environment', 'simulation environment', 'MuJoCo environment', 'multi-joint dynamics with contact']",,,,,,
126,https://neurips.cc/virtual/2022/poster/54585,Improving 3D-aware Image Synthesis with A Geometry-aware Discriminator,Poster,NeurIPS,2022,"3D-aware image synthesis aims at learning a generative model that can render photo-realistic 2D images while capturing decent underlying 3D shapes. A popular solution is to adopt the generative adversarial network (GAN) and replace the generator with a 3D renderer, where volume rendering with neural radiance field (NeRF) is commonly used. Despite the advancement of synthesis quality, existing methods fail to obtain moderate 3D shapes. We argue that, considering the two-player game in the formulation of GANs, only making the generator 3D-aware is not enough. In other words, displacing the generative mechanism only offers the capability, but not the guarantee, of producing 3D-aware images, because the supervision of the generator primarily comes from the discriminator. To address this issue, we propose GeoD through learning a geometry-aware discriminator to improve 3D-aware GANs. Concretely, besides differentiating real and fake samples from the 2D image space, the discriminator is additionally asked to derive the geometry information from the inputs, which is then applied as the guidance of the generator. Such a simple yet effective design facilitates learning substantially more accurate 3D shapes. Extensive experiments on various generator architectures and training datasets verify the superiority of GeoD over state-of-the-art alternatives. Moreover, our approach is registered as a general framework such that a more capable discriminator (i.e., with a third task of novel view synthesis beyond domain classification and geometry extraction) can further assist the generator with a better multi-view consistency. Project page can be found at https://vivianszf.github.io/geod.",,https://openreview.net/forum?id=QRp6viwPRaX,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/54585.png?t=1670134635.4095366,https://neurips.cc/virtual/2022/poster/54585,Robustness,Defence,"['3D-aware image synthesis', 'generative adversarial network (GAN)', 'volume rendering', 'neural radiance field (NeRF)', 'geometry-aware discriminator', '3D shapes', '2D image space', 'geometry information', 'multi-view consistency']",,Not relevant,Not relevant,,,Arguable,Wrong
133,https://neurips.cc/virtual/2022/poster/53719,Tree Mover's Distance: Bridging Graph Metrics and Stability of Graph Neural Networks,Poster,NeurIPS,2022,"Understanding generalization and robustness of machine learning models fundamentally relies on assuming an appropriate metric on the data space. Identifying such a metric is particularly challenging for non-Euclidean data such as graphs. Here, we propose a pseudometric for attributed graphs, the Tree Mover's Distance (TMD), and study its relation to generalization. Via a hierarchical optimal transport problem, TMD reflects the local distribution of node attributes as well as the distribution of local computation trees, which are known to be decisive for the learning behavior of graph neural networks (GNNs). First, we show that TMD captures properties relevant for graph classification: a simple TMD-SVM can perform competitively with standard GNNs. Second, we relate TMD to generalization of GNNs under distribution shifts, and show that it correlates well with performance drop under such shifts.",,https://openreview.net/forum?id=Qh89hwiP5ZR,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/53719.png?t=1669161545.7037225,https://neurips.cc/virtual/2022/poster/53719,Not relevant,Defence,"[""Tree Mover's Distance (TMD)"", 'Graph Metrics', 'Stability of Graph Neural Networks', 'Non-Euclidean data', 'Graph classification', 'Generalization', 'Distribution shifts', 'Performance drop', 'Pseudometric', 'Attributed graphs', 'Hierarchical optimal transport problem', 'Local distribution', 'Node attributes', 'Distribution of local computation trees', 'Graph neural networks (GNNs)']",,,,,,,
142,https://neurips.cc/virtual/2022/poster/53955,Generative multitask learning mitigates target-causing confounding,Poster,NeurIPS,2022,"We propose generative multitask learning (GMTL), a simple and scalable approach to causal representation learning for multitask learning. Our approach makes a minor change to the conventional multitask inference objective, and improves robustness to target shift. Since GMTL only modifies the inference objective, it can be used with existing multitask learning methods without requiring additional training. The improvement in robustness comes from mitigating unobserved confounders that cause the targets, but not the input. We refer to them as \emph{target-causing confounders}. These confounders induce spurious dependencies between the input and targets. This poses a problem for conventional multitask learning, due to its assumption that the targets are conditionally independent given the input. GMTL mitigates target-causing confounding at inference time, by removing the influence of the joint target distribution, and predicting all targets jointly. This removes the spurious dependencies between the input and targets, where the degree of removal is adjustable via a single hyperparameter. This flexibility is useful for managing the trade-off between in- and out-of-distribution generalization. Our results on the Attributes of People and Taskonomy datasets reflect an improved robustness to target shift across four multitask learning methods.",,https://openreview.net/forum?id=pyLFJ9TBZw,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/53955.png?t=1669155061.6544843,https://neurips.cc/virtual/2022/poster/53955,Not relevant,Defence,"['generative multitask learning', 'causal representation learning', 'unobserved confounders', 'target shift', 'robustness']",Not clear,,,,,,
143,https://neurips.cc/virtual/2022/poster/53997,ORIENT: Submodular Mutual Information Measures for Data Subset Selection under Distribution Shift,Poster,NeurIPS,2022,"Real-world machine-learning applications require robust models that generalize well to distribution shift settings, which is typical in real-world situations. Domain adaptation techniques aim to address this issue of distribution shift by minimizing the disparities between domains to ensure that the model trained on the source domain performs well on the target domain. Nevertheless, the existing domain adaptation methods are computationally very expensive. In this work, we aim to improve the efficiency of existing supervised domain adaptation (SDA) methods by using a subset of source data that is similar to target data for faster model training. Specifically, we propose ORIENT, a subset selection framework that uses the submodular mutual information (SMI) functions to select a source data subset similar to the target data for faster training. Additionally, we demonstrate how existing robust subset selection strategies, such as GLISTER, GRADMATCH, and CRAIG, when used with a held-out query set, fit within our proposed framework and demonstrate the connections with them. Finally, we empirically demonstrate that SDA approaches like d-SNE, CCSA, and standard Cross-entropy training, when employed together with ORIENT, achieve a) faster training and b) better performance on the target data.",,https://openreview.net/forum?id=mhP6mHgrg1c,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/53997.png?t=1669689712.6738722,https://neurips.cc/virtual/2022/poster/53997,Robustness,Defence,"['Submodular mutual information', 'Data subset selection', 'Distribution shift', 'Domain adaptation', 'Supervised domain adaptation', 'Efficiency', 'Robustness', 'Subset selection framework']",,,,,,,
151,https://neurips.cc/virtual/2022/poster/54226,Grounding Aleatoric Uncertainty for Unsupervised Environment Design,Poster,NeurIPS,2022,"Adaptive curricula in reinforcement learning (RL) have proven effective for producing policies robust to discrepancies between the train and test environment. Recently, the Unsupervised Environment Design (UED) framework generalized RL curricula to generating sequences of entire environments, leading to new methods with robust minimax regret properties. Problematically, in partially-observable or stochastic settings, optimal policies may depend on the ground-truth distribution over aleatoric parameters of the environment in the intended deployment setting, while curriculum learning necessarily shifts the training distribution. We formalize this phenomenon as curriculum-induced covariate shift (CICS), and describe how its occurrence in aleatoric parameters can lead to suboptimal policies. Directly sampling these parameters from the ground-truth distribution avoids the issue, but thwarts curriculum learning. We propose SAMPLR, a minimax regret UED method that optimizes the ground-truth utility function, even when the underlying training data is biased due to CICS. We prove, and validate on challenging domains, that our approach preserves optimality under the ground-truth distribution, while promoting robustness across the full range of environment settings.",,https://openreview.net/forum?id=AbLj0l8YbYt,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/634841a6831464b64c072c8510c7f35c.png?t=1667643587.8418705,https://neurips.cc/virtual/2022/poster/54226,Not relevant,Other aspects,"['Aleatoric Uncertainty', 'Unsupervised Environment Design', 'Reinforcement Learning', 'Curriculum-induced covariate shift', 'SAMPLR', 'Minimax regret']",Not clear,,,,,,
153,https://neurips.cc/virtual/2022/poster/54284,Learning Representations via a Robust Behavioral Metric for Deep Reinforcement Learning,Poster,NeurIPS,2022,"Learning an informative representation with behavioral metrics is able to accelerate the deep reinforcement learning process. There are two key research issues on behavioral metric-based representation learning: 1) how to relax the computation of a specific behavioral metric, which is difficult or even intractable to compute, and 2) how to approximate the relaxed metric by learning an embedding space for states. In this paper, we analyze the potential relaxation and/or approximation gaps for existing behavioral metric-based representation learning methods. Based on the analysis, we propose a new behavioral distance, the RAP distance, and develop a practical representation learning algorithm on top of it with a theoretical analysis. We conduct extensive experiments on DeepMind Control Suite with distraction, Robosuite, and autonomous driving simulator CARLA to demonstrate new state-of-the-art results.  ",,https://openreview.net/forum?id=7YXXt9lRls,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/54284.png?t=1669794961.0878139,https://neurips.cc/virtual/2022/poster/54284,Not relevant,Other aspects,"['behavioral metrics', 'deep reinforcement learning', 'representation learning', 'RAP distance']",,,,,,,
155,https://neurips.cc/virtual/2022/poster/54330,LTMD: Learning Improvement of Spiking Neural Networks with Learnable Thresholding Neurons and Moderate Dropout,Poster,NeurIPS,2022,"Spiking Neural Networks (SNNs) have shown substantial promise in processing spatio-temporal data, mimicking biological neuronal mechanisms, and saving computational power. However, most SNNs use fixed model regardless of their locations in the network. This limits SNNs’ capability of transmitting precise information in the network, which becomes worse for deeper SNNs. Some researchers try to use specified parametric models in different network layers or regions, but most still use preset or suboptimal parameters. Inspired by the neuroscience observation that different neuronal mechanisms exist in disparate brain regions, we propose a new spiking neuronal mechanism, named learnable thresholding, to address this issue. Utilizing learnable threshold values, learnable thresholding enables flexible neuronal mechanisms across layers, proper information flow within the network, and fast network convergence. In addition, we propose a moderate dropout method to serve as an enhancement technique to minimize inconsistencies between independent dropout runs. Finally, we evaluate the robustness of the proposed learnable thresholding and moderate dropout for image classification with different initial thresholds for various types of datasets. Our proposed methods produce superior results compared to other approaches for almost all datasets with fewer timesteps. Our codes are available at https://github.com/sq117/LTMD.git.",,https://openreview.net/forum?id=BbaSRgUHW3,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/54330.png?t=1669283962.3361492,https://neurips.cc/virtual/2022/poster/54330,Not relevant,Not relevant,"['Spiking Neural Networks', 'Learnable thresholding', 'Moderate Dropout', 'Neuronal mechanisms', 'Information flow', 'Convergence', 'Image classification', 'Robustness']",['None'],,,,,,
161,https://neurips.cc/virtual/2022/poster/54370,GT-GAN: General Purpose Time Series Synthesis with Generative Adversarial Networks,Poster,NeurIPS,2022,"Time series synthesis is an important research topic in the field of deep learning, which can be used for data augmentation. Time series data types can be broadly classified into regular or irregular. However, there are no existing generative models that show good performance for both types without any model changes. Therefore, we present a general purpose model capable of synthesizing regular and irregular time series data. To our knowledge, we are the first designing a general purpose time series synthesis model, which is one of the most challenging settings for time series synthesis. To this end, we design a generative adversarial network-based method, where many related techniques are carefully integrated into a single framework, ranging from neural ordinary/controlled differential equations to continuous time-flow processes. Our method outperforms all existing methods.",,https://openreview.net/forum?id=ez6VHWvuXEx,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/0ebb145bdffd37c6947bd60c251df1ba.png?t=1666610644.2620785,https://neurips.cc/virtual/2022/poster/54370,Not relevant,Not relevant,"['Time series synthesis', 'Generative Adversarial Networks', 'Data augmentation', 'Regular time series', 'Irregular time series']",['None'],Not relevant,Not relevant,,,,
164,https://neurips.cc/virtual/2022/poster/55032,BiT: Robustly Binarized Multi-distilled Transformer,Poster,NeurIPS,2022,"Modern pre-trained transformers have rapidly advanced the state-of-the-art in machine learning, but have also grown in parameters and computational complexity, making them increasingly difficult to deploy in resource-constrained environments. Binarization of the weights and activations of the network can significantly alleviate these issues, however, is technically challenging from an optimization perspective. In this work, we identify a series of improvements that enables binary transformers at a much higher accuracy than what was possible previously. These include a two-set binarization scheme, a novel elastic binary activation function with learned parameters, and a method to quantize a network to its limit by successively distilling higher precision models into lower precision students. These approaches allow for the first time, fully binarized transformer models that are at a practical level of accuracy, approaching a full-precision BERT baseline on the GLUE language understanding benchmark within as little as 5.9%. Code and models are available at:https://github.com/facebookresearch/bit.",,https://openreview.net/forum?id=wYgRIJ-oK6M,https://neurips.cc/media/PosterPDFs/NeurIPS%202022/211c1e0b83b9c69fa9c4bdede203c1e3.png?t=1667785018.7968595,https://neurips.cc/virtual/2022/poster/55032,Not relevant,Defence,"['Binarization', 'Transformers', 'Pre-trained models', 'Resource-constrained environments', 'Optimization', 'Two-set binarization scheme', 'Elastic binary activation function', 'Distillation', 'Accuracy']",['GLUE language understanding benchmark'],,,,,,
